"統計名：","出入国管理統計 入国審査・在留資格審査・退去強制手続等"
"表番号："
"表題：","国籍・地域別　地方出入国在留管理局管内別　永住許可人員"
"実施年月：","2024年","-"
"市区町村時点（年月日）：","-"

"***","集計に必要なデータがないもの"
"0","集計した結果がゼロのもの"

"","","","","","","","","","/地方入国管理局 コード","50000","50010","50090","50170","50320","50430","50550","50640","50690"
"","","","","","","","","","/地方入国管理局 補助コード","-","-","-","-","-","-","-","-","-"
"表章項目 コード","表章項目 補助コード","表章項目","時間軸(年次) コード","時間軸(年次) 補助コード","時間軸(年次)","国籍・地域 コード","国籍・地域 補助コード","国籍・地域","/地方入国管理局","総数","札幌出入国在留管理局管内","仙台出入国在留管理局管内","東京出入国在留管理局管内","名古屋出入国在留管理局管内","大阪出入国在留管理局管内","広島出入国在留管理局管内","高松出入国在留管理局管内","福岡出入国在留管理局管内"
"260","","永住許可人員【人】","2024000000","","2024年","51350","","モロッコ","","11","0","1","5","0","4","0","0","1"
"260","","永住許可人員【人】","2024000000","","2024年","51380","","モザンビーク","","4","0","0","2","1","1","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51400","","ナイジェリア","","41","0","0","19","8","5","3","0","6"
"260","","永住許可人員【人】","2024000000","","2024年","51420","","ルワンダ","","3","0","0","3","0","0","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51430","","セネガル","","17","0","0","14","1","0","0","0","2"
"260","","永住許可人員【人】","2024000000","","2024年","51440","","シエラレオネ","","3","0","0","2","0","1","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51460","","スーダン","","6","0","0","0","0","0","6","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51500","","タンザニア","","3","0","0","1","0","1","0","0","1"
"260","","永住許可人員【人】","2024000000","","2024年","51510","","トーゴ","","1","0","0","1","0","0","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51520","","チュニジア","","12","0","0","5","0","7","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51530","","ウガンダ","","12","0","1","3","3","3","1","0","1"
"260","","永住許可人員【人】","2024000000","","2024年","51540","","南アフリカ共和国","","12","0","0","11","0","1","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51550","","エジプト","","43","7","3","19","1","4","8","0","1"
"260","","永住許可人員【人】","2024000000","","2024年","51560","","ブルキナファソ","","3","0","0","1","0","0","0","0","2"
"260","","永住許可人員【人】","2024000000","","2024年","51580","","ジンバブエ","","1","0","0","0","0","0","1","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51650","","カナダ","","163","5","4","93","15","27","6","2","11"
"260","","永住許可人員【人】","2024000000","","2024年","51660","","コスタリカ","","2","0","0","2","0","0","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51670","","キューバ","","1","0","0","1","0","0","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51680","","ドミニカ共和国","","6","0","0","4","0","1","0","1","0"
"260","","永住許可人員【人】","2024000000","","2024年","51690","","ドミニカ","","1","0","0","0","0","1","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51700","","エルサルバドル","","2","0","0","2","0","0","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51710","","グアテマラ","","2","0","0","2","0","0","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51730","","ホンジュラス","","3","0","1","2","0","0","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51740","","ジャマイカ","","8","0","0","1","2","4","0","0","1"
"260","","永住許可人員【人】","2024000000","","2024年","51750","","メキシコ","","51","0","0","25","8","10","1","1","6"
"260","","永住許可人員【人】","2024000000","","2024年","51760","","ニカラグア","","1","0","0","1","0","0","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51770","","パナマ","","1","0","0","0","1","0","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51810","","トリニダード・トバゴ","","1","0","0","0","0","0","0","1","0"
"260","","永住許可人員【人】","2024000000","","2024年","51820","","米国","","761","13","23","432","73","124","30","10","56"
"260","","永住許可人員【人】","2024000000","","2024年","51830","","グレナダ","","1","0","0","1","0","0","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51860","","アルゼンチン","","26","0","0","16","6","0","0","0","4"
"260","","永住許可人員【人】","2024000000","","2024年","51870","","ボリビア","","68","0","0","19","26","22","1","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51880","","ブラジル","","3,379","0","2","403","2,461","239","255","9","10"
"260","","永住許可人員【人】","2024000000","","2024年","51890","","チリ","","8","1","0","4","1","1","0","1","0"
"260","","永住許可人員【人】","2024000000","","2024年","51900","","コロンビア","","43","1","1","24","12","4","0","0","1"
"260","","永住許可人員【人】","2024000000","","2024年","51910","","エクアドル","","1","0","0","0","0","1","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51920","","ガイアナ","","1","0","0","0","0","0","0","0","1"
"260","","永住許可人員【人】","2024000000","","2024年","51930","","パラグアイ","","36","0","0","14","19","2","1","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51940","","ペルー","","450","0","1","145","238","41","9","12","4"
"260","","永住許可人員【人】","2024000000","","2024年","51960","","ウルグアイ","","1","0","0","1","0","0","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51970","","ベネズエラ","","6","0","0","3","2","1","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","51990","","オーストラリア","","123","5","9","64","6","30","3","2","4"
"260","","永住許可人員【人】","2024000000","","2024年","52000","","フィジー","","5","0","0","5","0","0","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","52040","","ニュージーランド","","51","1","0","30","2","15","2","1","0"
"260","","永住許可人員【人】","2024000000","","2024年","52060","","パプアニューギニア","","1","0","0","0","0","1","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","52080","","ソロモン","","2","0","0","2","0","0","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","52110","","バヌアツ","","1","0","0","1","0","0","0","0","0"
"260","","永住許可人員【人】","2024000000","","2024年","52140","","無国籍","","1","0","0","0","1","0","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50000","","総数","","33,470","308","616","17,801","7,634","4,437","989","344","1,341"
"260","","永住許可人員【人】","2023000000","","2023年","50050","","アフガニスタン","","46","5","1","30","6","3","0","0","1"
"260","","永住許可人員【人】","2023000000","","2023年","50060","","アラブ首長国連邦","","1","0","0","1","0","0","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50070","","ミャンマー","","207","1","0","145","35","7","14","4","1"
"260","","永住許可人員【人】","2023000000","","2023年","50090","","ブータン","","2","0","1","0","0","1","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50100","","バングラデシュ","","245","0","0","188","20","19","1","6","11"
"260","","永住許可人員【人】","2023000000","","2023年","50120","","カンボジア","","43","4","2","31","1","1","0","3","1"
"260","","永住許可人員【人】","2023000000","","2023年","50130","","スリランカ","","260","0","3","138","93","12","0","1","13"
"260","","永住許可人員【人】","2023000000","","2023年","50140","","中国","","15,891","109","263","10,001","2,241","2,154","407","138","578"
"260","","永住許可人員【人】","2023000000","","2023年","50150","","台湾","","952","18","23","581","52","179","36","6","57"
"260","","永住許可人員【人】","2023000000","","2023年","50160","","中国〔香港〕","","167","4","8","105","8","30","0","0","12"
"260","","永住許可人員【人】","2023000000","","2023年","50170","","中国〔その他〕","","6","1","0","4","0","1","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50200","","インド","","591","4","3","465","47","61","5","2","4"
"260","","永住許可人員【人】","2023000000","","2023年","50210","","インドネシア","","299","3","5","115","102","33","10","19","12"
"260","","永住許可人員【人】","2023000000","","2023年","50220","","イラン","","40","1","0","25","2","8","4","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50230","","イラク","","1","0","0","0","1","0","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50240","","イスラエル","","18","1","0","9","0","7","0","0","1"
"260","","永住許可人員【人】","2023000000","","2023年","50250","","ヨルダン","","1","0","0","0","0","0","0","0","1"
"260","","永住許可人員【人】","2023000000","","2023年","50270","","韓国","","1,802","38","55","1,060","145","328","38","24","114"
"260","","永住許可人員【人】","2023000000","","2023年","50310","","ラオス","","13","0","0","9","4","0","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50320","","レバノン","","2","0","0","2","0","0","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50330","","マレーシア","","156","1","5","107","17","19","2","3","2"
"260","","永住許可人員【人】","2023000000","","2023年","50340","","モンゴル","","112","7","2","72","7","13","8","0","3"
"260","","永住許可人員【人】","2023000000","","2023年","50360","","モルディブ","","1","0","0","0","0","1","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50370","","ネパール","","836","10","32","339","222","90","13","16","114"
"260","","永住許可人員【人】","2023000000","","2023年","50380","","パキスタン","","184","3","8","97","46","13","3","0","14"
"260","","永住許可人員【人】","2023000000","","2023年","50390","","フィリピン","","2,648","7","55","928","1,170","257","81","68","82"
"260","","永住許可人員【人】","2023000000","","2023年","50410","","サウジアラビア","","1","0","0","1","0","0","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50420","","シリア","","13","0","0","1","1","5","6","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50430","","シンガポール","","61","2","0","43","5","5","2","0","4"
"260","","永住許可人員【人】","2023000000","","2023年","50440","","タイ","","415","3","16","240","79","51","16","3","7"
"260","","永住許可人員【人】","2023000000","","2023年","50450","","トルコ","","59","1","0","25","21","9","0","0","3"
"260","","永住許可人員【人】","2023000000","","2023年","50460","","ベトナム","","2,458","10","43","911","791","452","129","16","106"
"260","","永住許可人員【人】","2023000000","","2023年","50470","","イエメン","","1","0","0","0","0","0","0","1","0"
"260","","永住許可人員【人】","2023000000","","2023年","50480","","パレスチナ","","4","0","0","0","1","0","0","0","3"
"260","","永住許可人員【人】","2023000000","","2023年","50510","","オーストリア","","15","0","0","13","1","1","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50520","","ベルギー","","15","0","1","9","3","2","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50530","","ブルガリア","","7","0","0","5","1","1","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50540","","ベラルーシ","","6","0","0","4","1","1","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50550","","クロアチア","","4","0","0","4","0","0","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50560","","チェコ","","7","0","0","3","2","1","0","0","1"
"260","","永住許可人員【人】","2023000000","","2023年","50570","","デンマーク","","6","1","0","3","0","2","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50580","","エストニア","","3","0","0","1","0","2","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50590","","フィンランド","","7","0","0","5","0","2","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50600","","フランス","","221","5","1","164","7","28","1","1","14"
"260","","永住許可人員【人】","2023000000","","2023年","50610","","ドイツ","","88","2","1","60","4","17","2","0","2"
"260","","永住許可人員【人】","2023000000","","2023年","50620","","ギリシャ","","3","0","0","1","2","0","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50630","","ハンガリー","","15","0","0","11","0","3","0","0","1"
"260","","永住許可人員【人】","2023000000","","2023年","50650","","アイルランド","","16","1","0","9","1","3","0","0","2"
"260","","永住許可人員【人】","2023000000","","2023年","50660","","イタリア","","77","1","4","45","5","12","3","1","6"
"260","","永住許可人員【人】","2023000000","","2023年","50670","","キルギス","","11","0","0","11","0","0","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50680","","カザフスタン","","6","0","0","6","0","0","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50700","","ルクセンブルク","","1","0","0","1","0","0","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50710","","ラトビア","","3","0","0","2","0","1","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50720","","リトアニア","","4","1","0","2","0","1","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50740","","マルタ","","2","0","0","1","0","1","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50760","","北マケドニア","","1","0","0","1","0","0","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50770","","オランダ","","20","0","2","11","0","4","1","0","2"
"260","","永住許可人員【人】","2023000000","","2023年","50780","","ノルウェー","","2","0","0","2","0","0","0","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50790","","ポーランド","","25","0","0","18","2","1","1","0","3"
"260","","永住許可人員【人】","2023000000","","2023年","50800","","ポルトガル","","7","0","1","3","1","0","2","0","0"
"260","","永住許可人員【人】","2023000000","","2023年","50810","","ルーマニア","","34","0","2","22","4","2","2","0","2"
"260","","永住許可人員【人】","2023000000","","2023年","50820","","ロシア","","187","9","4","98","55","13","3","1","4"
"260","","永住許可人員【人】","2023000000","","2023年","50840","","スペイン","","46","0","2","26","4","7","2","0","5"
"260","","永住許可人員【人】","2023000000","","2023年","50850","","スウェーデン","","16","0","2","8","0","5","0","0","1"
